element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,J_i,J_k,Type,
Ag,2,548.81567,0.00009,548.81562,0.00007,8300,7.8e+07,C,3,4,,
Ag,2,549.38309,0.00018,549.38302,0.00009,2300,2.8e+07,C,3,3,,
Ag,2,553.84490,0.00021,553.84481,0.00006,27,,,2,1,,
Ag,2,554.32124,0.00018,554.32121,0.00018,2700,2.1e+07,C,2,3,,
Ag,1,554.567,,554.534216,0.000016,20w,,,3/2,3/2,M1,
Ag,2,555.19265,0.00009,555.19264,0.00009,12000,1.07e+08,C,3,4,,
Ag,2,555.81401,0.00022,555.81412,0.00012,2300,1.9e+07,C,3,2,,
Ag,1,555.954,,555.95,0.06,10w,,,5/2,5/2,,
Ag,2,557.38261,0.00022,557.38257,0.00009,2300,3.2e+07,C,3,4,,
Ag,2,557.96777,0.00022,557.96782,0.00009,2400,3.7e+07,C,3,3,,
Ag,2,558.8417,0.0003,558.84183,0.00009,1700,1.6e+07,C,4,4,,
Ag,2,558.97828,0.00016,558.97829,0.00009,4200,6.9e+07,C,2,3,,
Ag,2,561.06066,0.00016,561.06070,0.00009,5400*,4.0e+07,C,4,4,,
Ag,2,561.06066,0.00016,561.06081,0.00019,5400*,,,3,2,,
Ag,2,562.0974,0.0003,562.09724,0.00019,43,,,2,3,,
Ag,2,562.24822,0.00009,562.24820,0.00009,21000,1.4e+08,C,4,5,,
Ag,1,566.734,,566.74,0.06,100,,,7/2,7/2,,
Ag,2,573.4226,0.0003,573.42293,0.00020,36,,,3,2,,
Ag,1,608.378,,608.35,0.07,10w,,,7/2,5/2,,
Ag,2,625.5896,0.0012,625.58897,0.00023,38,,,1,2,,
Ag,1,626.850,,626.84723,0.00020,10w,,,1/2,3/2,,
Ag,2,627.9154,0.0012,627.9149,0.0006,110,,,2,1,,
Ag,2,633.1275,0.0012,633.12484,0.00024,67,,,3,3,,
Ag,2,640.36,0.12,640.5327,0.0007,60,,,2,2,,
Ag,2,650.5747,0.0013,650.57672,0.00007,64,,,1,2,,
Ag,1,662.117,,662.12,0.09,20,,,5/2,5/2,,
Ag,2,669.7223,0.0013,669.72424,0.00009,81,,,1,2,,
Ag,2,671.736,0.018,671.7800,0.0004,130,,,3,2,,
Ag,2,689.37,0.14,689.2692,0.0004,69bl,,,2,2,,
Ag,2,693.9988,0.0010,693.9987,0.0003,68,,,2,2,,
Ag,2,699.891,0.020,699.906,0.004,200,,,1,1,,
Ag,2,719.85,0.16,719.84980,0.00021,77d,,,2,1,,
Ag,2,723.9376,0.0016,723.9381,0.0004,250,,,3,3,,
Ag,1,735.996,,736.00190,0.00011,20,,,3/2,1/2,,
Ag,2,743.95,0.17,744.2896,0.0004,44,,,2,3,,
Ag,1,768.7772,,768.77726,0.00006,500,,,1/2,1/2,,
Ag,2,793.02,0.03,793.019,0.004,1800,3.2e+07,C,3,2,,
Ag,2,795.73,0.03,795.708,0.005,420,3.7e+07,C,2,1,,
Ag,2,800.51863,0.00019,800.51861,0.00015,2600,3.8e+07,C,3,3,,
Ag,2,802.30,0.03,802.293,0.006,310,8.9e+06,C,3,3,,
Ag,2,809.63,0.20,809.517,0.005,220bl,1.8e+07,C,1,2,,
Ag,2,810.0253,0.0020,810.0289,0.0007,810,1.3e+07,C,1,2,,
Ag,2,822.4770,0.0016,822.4757,0.0005,270,1.7e+06,D+,3,4,,
Ag,2,825.4777,0.0004,825.47772,0.00020,1500,1.4e+07,C,2,3,,
Ag,2,826.2874,0.0014,826.2875,0.0005,950,4.3e+07,C,1,1,,
Ag,1,827.3509,,827.34862,0.00007,1000,,,3/2,1/2,,
Ag,2,828.7284,0.0016,828.7277,0.0007,1100,3.0e+07,C,2,2,,
Ag,2,829.78,0.03,829.732,0.006,2100,3.4e+07,C,4,3,,
Ag,2,832.4708,0.0003,832.4707,0.0003,2100,4.7e+07,C,2,2,,
Ag,2,836.24,0.21,836.116,0.006,260,,,1,2,,
Ag,2,837.9578,0.0004,837.9578,0.0004,2000,5.0e+07,C,2,1,,
Ag,2,840.38338,0.00021,840.38336,0.00021,5000,4.7e+07,C,3,4,,
Ag,2,843.15,0.21,843.120,0.006,270,2.4e+07,C,1,1,,
Ag,2,845.7546,0.0017,845.7536,0.0005,170,,,2,1,,
Ag,2,849.2643,0.0017,849.2661,0.0017,2600,4.3e+07,C,2,3,,
Ag,2,854.0184,0.0017,854.0196,0.0010,390,1.4e+06,D+,1,1,,
Ag,2,854.10,0.22,854.187,0.005,220,2.5e+07,C,2,2,,
Ag,1,864.570,,,,30w,,,,,,
Ag,1,870.485,,870.47018,0.00015,10w,,,1/2,1/2,,
Ag,2,870.5390,0.0017,870.5390,0.0011,1600,1.17e+07,C,3,3,,
Ag,2,872.59,0.23,872.637,0.007,260,1.8e+07,C,3,3,,
Ag,2,874.8317,0.0018,874.8307,0.0011,2800,4.3e+07,C,2,1,,
Ag,2,877.5316,0.0018,877.5306,0.0013,1300,3.0e+07,C,1,2,,
Ag,2,899.5174,0.0018,899.5181,0.0014,550,1.10e+07,C,2,2,,
Ag,2,900.1362,0.0018,900.1360,0.0011,2900,2.9e+07,C,2,3,,
Ag,2,905.2697,0.0018,905.2696,0.0018,1400i,4.1e+07,C,1,0,,
Ag,1,1255.1,,,,10,,,,,,
Ag,1,1681.9,,1681.7216,0.0003,60,,,1/2,3/2,,
Ag,1,1741.6,,1741.3027,0.0006,20,,,1/2,1/2,,
Ag,1,1830.8,,1830.7470,0.0010,15,,,3/2,5/2,,
Ag,1,1838.2,,1837.5558,0.0014,15*,,,5/2,7/2,,
Ag,1,1838.2,,1837.5612,0.0010,15*,,,5/2,5/2,,
