element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,J_i,J_k,Type,diag_lines,
Ar,2,529.197,0.002,529.194971,0.000023,0.5,,,1/2,1/2,,,
Ar,2,529.38157,0.00018,529.38155,0.00017,6,,,5/2,7/2,,,
Ar,2,529.5892,0.0008,529.5911,0.0006,3,,,3/2,5/2,,,
Ar,2,529.63883,0.00018,529.63885,0.00014,7,,,9/2,11/2,,,
Ar,2,529.6791,0.002,529.67949,0.00008,3,,,3/2,5/2,,,
Ar,2,529.8001,0.0014,529.799994,0.000023,2,,,3/2,5/2,,,
Ar,2,529.90805,0.00006,529.908241,0.000023,5,,,5/2,5/2,,,
Ar,2,529.948,0.002,529.94925,0.00005,0,,,1/2,3/2,,,
Ar,2,530.07745,0.00011,530.07752,0.00008,8,,,7/2,9/2,,,
Ar,2,530.256,0.002,530.256944,0.000023,0,,,3/2,3/2,,,
Ar,2,530.56856,0.00009,530.5682,0.0003,15*,,,5/2,7/2,,,
Ar,2,530.56856,0.00009,530.56880,0.00003,15*,,,1/2,3/2,,,
Ar,2,530.8074,0.0008,530.80709,0.00003,5,,,5/2,3/2,,,
Ar,1,,,530.9513,,,1.2e+05,E,2,2,,,
Ar,2,531.19816,0.00020,531.19817,0.00020,5,,,7/2,9/2,,,
Ar,2,531.2078,0.0003,531.20779,0.00023,5,,,7/2,7/2,,,
Ar,2,531.4258,0.0008,531.426101,0.000012,2,,,1/2,3/2,,,
Ar,2,531.5215,0.0008,531.52227,0.00023,4bl,,,5/2,7/2,,,
Ar,2,531.611,0.002,531.6083,0.0020,0*,,,3/2,3/2,,,
Ar,2,531.611,0.002,531.6106,0.0008,0*,,,3/2,5/2,,,
Ar,1,,,531.7715,,,2.6e+05,E,2,3,,,
Ar,8,532.690,0.008,532.69,0.04,,,,5/2,3/2,,,
Ar,2,532.8758,0.0016,532.874065,0.000020,1bl,,,3/2,3/2,,,
Ar,2,532.96992,0.00010,532.96991,0.00011,10,,,11/2,13/2,,,
Ar,2,533.0664,0.0008,533.064535,0.000012,3bl,i,G,,,7/2,7/2,,,
Ar,2,533.1042,0.0002,533.10417,0.00017,6,,,9/2,11/2,,,
Ar,2,533.270,0.002,533.271548,0.000012,0,,,5/2,5/2,,,
Ar,2,533.512,0.002,533.510209,0.000017,0.5,,,3/2,5/2,,,
Ar,2,533.5916,0.0008,533.59148,0.00017,1,,,11/2,11/2,,,
Ar,2,533.7250,0.0008,533.72466,0.00011,1,,,9/2,9/2,,,
Ar,2,533.8106,0.0008,533.810080,0.000015,1,,,7/2,7/2,,,
Ar,2,533.933,0.002,533.93289,0.00003,1,,,3/2,3/2,,,
Ar,8,534.20,0.04,534.32,0.20,,,,3/2,1/2,,,
Ar,2,534.326,0.002,534.32344,0.00003,0?,,,3/2,1/2,,,
Ar,2,534.45228,0.00018,534.45231,0.00003,7,,,3/2,5/2,,,
Ar,2,534.5609,0.0008,534.55966,0.00004,1,,,1/2,3/2,,,
Ar,2,534.82636,0.00010,534.82634,0.00011,13,,,7/2,9/2,,,
Ar,2,534.8604,0.0008,534.860247,0.000023,2,,,3/2,5/2,,,
Ar,2,534.9717,0.0008,534.970572,0.000023,2,,,5/2,5/2,,,
Ar,2,535.1449,0.0008,535.1433,0.0011,4l,,,5/2,7/2,,,
Ar,2,535.482,0.002,535.48342,0.00017,1,,,7/2,7/2,,,
Ar,2,535.781,0.002,535.77757,0.00004,1*,,,3/2,5/2,,,
Ar,2,535.781,0.002,535.78369,0.00017,1*,,,5/2,7/2,,,
Ar,2,535.781,0.002,535.78495,0.00014,1*,,,5/2,5/2,,,
Ar,2,535.83797,0.00009,535.83790,0.00003,14,,,1/2,1/2,,,
Ar,2,535.8616,0.0008,535.862916,0.000012,2,,,5/2,7/2,,,
Ar,2,535.90657,0.00006,535.90671,0.00005,6,,,1/2,3/2,,,
Ar,2,536.4142,0.0008,536.415428,0.000012,1,,,3/2,5/2,,,
Ar,2,536.5485,0.0008,536.548804,0.000012,1,,,5/2,7/2,,,
Ar,2,537.2007,0.0008,537.2005,0.0009,2,,,1/2,3/2,,,
Ar,2,537.233,0.002,537.231557,0.000020,0,,,3/2,5/2,,,
Ar,1,,,537.3494,,,2.7e+05,D,1,2,,,
Ar,2,537.66347,0.00009,537.66347,0.00009,12,,,3/2,5/2,,,
Ar,2,537.8077,0.0002,537.807900,0.000023,7,,,3/2,3/2,,,
Ar,2,537.894,0.002,537.891246,0.000018,0,,,3/2,3/2,,,
Ar,2,537.91666,0.00006,537.91663,0.00005,2,,,3/2,3/2,,,
Ar,2,538.2330,0.0008,538.23376,0.00004,2,,,1/2,3/2,,,
Ar,2,538.43742,0.00013,538.43763,0.00003,8,,,3/2,5/2,,,
Ar,2,538.6519,0.0008,538.652450,0.000012,2,,,5/2,7/2,,,
Ar,2,539.122,0.002,539.12310,0.00003,0,,,3/2,5/2,,,
Ar,2,539.36015,0.00013,539.360014,0.000023,8,,,1/2,3/2,,,
Ar,1,,,539.3979,,,9.6e+04,D,2,2,,,
Ar,2,539.481,0.002,539.485167,0.000012,1,,,5/2,5/2,,,
Ar,2,539.75164,0.00003,539.751766,0.000021,35,,,7/2,9/2,,,
Ar,2,540.062,0.002,540.064103,0.000012,1,,,5/2,3/2,,,
Ar,2,540.2170,0.0008,540.217101,0.000012,1,,,1/2,1/2,,,
Ar,2,540.26051,0.00007,540.260594,0.000012,15,,,5/2,7/2,,,
Ar,2,540.73448,0.00004,540.734497,0.000015,24,,,5/2,7/2,,,
Ar,2,540.9401,0.0008,540.941250,0.000012,1,,,3/2,3/2,,,
Ar,1,,,541.0475,,,2.0e+05,D,2,3,,,
Ar,2,541.1646,0.0008,541.165623,0.000012,3,,,7/2,5/2,,,
Ar,2,541.24465,0.00006,541.24471,0.00003,6,,,1/2,3/2,,,
Ar,2,541.6710,0.0008,541.672534,0.000012,1,,,5/2,3/2,,,
Ar,1,542.1352,,542.1351,,5,6.0e+05,D,3,2,,,
Ar,2,542.503,0.002,542.50452,0.00005,0,,,3/2,3/2,,,
Ar,2,543.294,0.002,543.29494,0.00003,1,,,3/2,3/2,,,
Ar,2,543.9676,0.0008,543.967273,0.000021,3,,,3/2,3/2,,,
Ar,1,,,543.99888,,,1.9e+05,D+,1,1,,,
Ar,2,544.0524,0.0008,544.05443,0.00004,1,,,3/2,1/2,,,
Ar,2,544.0932,0.0008,544.094953,0.000015,2,,,1/2,3/2,,,
Ar,1,,,544.2246,,,9.3e+04,D,3,3,,,
Ar,2,544.36893,0.00016,544.369090,0.000024,7,,,3/2,5/2,,,
Ar,2,544.7556,0.0008,544.756954,0.000012,2,,,5/2,5/2,,,
Ar,2,545.111,0.002,545.10654,0.00004,0.5,,,3/2,3/2,,,
Ar,1,545.1652,,545.16517,,10,4.7e+05,D+,1,2,,,
Ar,2,545.3634,0.0008,545.35909,0.00004,5*,,,7/2,5/2,,,
Ar,2,545.3634,0.0008,545.36485,0.00005,5*,,,3/2,3/2,,,
Ar,2,545.43052,0.00013,545.429787,0.000012,11*,,,5/2,5/2,,,
Ar,2,545.43052,0.00013,545.43091,0.00005,11*,,,3/2,5/2,,,
Ar,2,545.4757,0.0008,545.478297,0.000018,1,,,1/2,1/2,,,
Ar,2,545.6382,0.0008,545.63726,0.00024,5,,,3/2,5/2,,,
Ar,1,,,545.7416,,,3.6e+05,D,2,1,,,
Ar,1,,,545.96506,,,3.8e+04,D,3,3,,,
Ar,2,546.64338,0.00006,546.643380,0.000012,6,,,7/2,9/2,,,
Ar,1,,,546.7160,,,7.6e+04,D,2,2,,,
Ar,2,546.9098,0.0003,546.909882,0.000012,4,,,7/2,7/2,,,
Ar,2,547.0307,0.0008,547.032233,0.000018,2,,,1/2,3/2,,,
Ar,2,547.2642,0.0008,547.263971,0.000012,1,,,3/2,3/2,,,
Ar,1,,,547.3451,,,2.0e+05,D,2,1,,,
Ar,2,547.612,0.002,547.615070,0.000021,0,,,3/2,3/2,,,
Ar,2,548.1997,0.0008,548.199964,0.000012,1,,,3/2,3/2,,,
Ar,2,548.4311,0.0008,548.430572,0.000021,1,,,1/2,1/2,,,
Ar,2,548.6102,0.0008,548.610354,0.000021,1,,,3/2,1/2,,,
Ar,1,,,549.0120,,,8.5e+04,D,2,2,,,
Ar,2,549.0667,0.0008,549.068191,0.000024,1,,,3/2,5/2,,,
Ar,1,,,549.2080,,,5.6e+05,E,1,0,,,
Ar,1,549.5874,,549.5873,,25,1.69e+06,C,3,4,,,
Ar,2,549.7123,0.0008,549.712874,0.000024,3,,,3/2,5/2,,,
Ar,2,549.81838,0.00019,549.81844,0.00005,8,,,3/2,3/2,,,
Ar,2,549.8972,0.0016,549.898471,0.000012,2bl,,,7/2,7/2,,,
Ar,2,550.03323,0.00014,550.03327,0.00003,10,,,5/2,5/2,,,
Ar,2,550.1480,0.0008,550.14994,0.00003,2l,,,5/2,3/2,,,
Ar,3,550.22,0.05,550.17130,0.00013,,,,2,3,,,
Ar,2,550.3256,0.0008,550.32671,0.00003,3,,,3/2,5/2,,,
Ar,2,550.413,0.0008,550.412582,0.000012,0,,,3/2,5/2,,,
Ar,2,550.445,0.0008,550.44351,0.00003,0,,,5/2,5/2,,,
Ar,2,550.4917,0.0008,550.492048,0.000015,3,,,1/2,3/2,,,
Ar,1,550.6113,,550.61121,,5,3.6e+05,D+,2,3,,,
Ar,2,550.7762,0.0002,550.77641,0.00006,6,,,3/2,5/2,,,
Ar,2,551.3303,0.0008,551.33050,0.00003,1,,,1/2,1/2,,,
Ar,2,551.6668,0.0008,551.668386,0.000012,2,,,7/2,9/2,,,
Ar,2,551.9337,0.0008,551.93427,0.00005,4,,,3/2,1/2,,,
Ar,2,552.174,0.0008,552.176121,0.000013,1,,,5/2,7/2,,,
Ar,2,552.3690,0.0008,552.370621,0.000022,2,,,3/2,3/2,,,
Ar,1,,,552.49567,,,1.7e+05,D+,3,3,,,
Ar,2,552.5856,0.0008,552.58839,0.00004,2,,,5/2,5/2,,,
Ar,1,,,552.8961,,,1.2e+05,E,0,1,,,
Ar,10,553.3265,0.0002,553.32650,0.00018,,1.06e+02,B,3/2,1/2,M1,,
Ar,1,,,553.4479,,,2.7e+05,D+,2,1,,,
Ar,2,553.496,0.0008,553.498992,0.000019,0h,,,1/2,3/2,,,
Ar,2,553.551,0.0008,553.553408,0.000013,1h,,,5/2,7/2,,,
Ar,2,553.7290,0.0008,553.729354,0.000013,5,,,3/2,5/2,,,
Ar,1,,,554.08596,,,4.1e+04,D,3,2,,,
Ar,2,554.3880,0.0008,554.390429,0.000022,1,,,1/2,1/2,,,
Ar,2,554.50492,0.00019,554.505090,0.000025,7,,,3/2,5/2,,,
Ar,1,,,555.2741,,,7.9e+04,E,1,1,,,
Ar,2,555.40227,0.00005,555.40221,0.00003,29,,,3/2,3/2,,,
Ar,2,555.4146,0.0002,555.41448,0.00004,9,,,3/2,1/2,,,
Ar,1,555.8702,,555.87018,,25,1.42e+06,C,1,2,,,
Ar,1,,,555.9676,,,2.2e+05,D+,1,2,,,
Ar,2,556.3196,0.0008,556.3223,0.0004,2,,,5/2,5/2,,,
Ar,1,557.2541,,557.25412,,10,6.6e+05,C,2,3,,,
Ar,1,,,557.4228,,,4.6e+04,D,1,2,,,
Ar,2,557.76857,0.00013,557.76854,0.00005,9,,,3/2,1/2,,,
Ar,2,557.8521,0.0004,557.85266,0.00012,4,,,5/2,7/2,,,
Ar,1,,,558.18714,,,5.6e+04,D+,3,2,,,
Ar,2,558.261,0.002,558.26116,0.00012,1,,,5/2,5/2,,,
Ar,2,558.810,0.0008,558.81021,0.00007,0.5,,,5/2,7/2,,,
Ar,1,,,558.87196,,,1.5e+05,D+,2,2,,,
Ar,2,559.2200,0.0008,559.221055,0.000013,1,,,7/2,5/2,,,
Ar,2,559.352,0.002,559.3525,0.0009,1,,,3/2,3/2,,,
Ar,1,,,559.7476,,,4.2e+05,E,2,3,,,
Ar,2,560.262,0.002,560.265158,0.000010,0.5,,,5/2,3/2,,,
Ar,2,560.39355,0.00006,560.393621,0.000013,3,,,1/2,3/2,,,
Ar,1,560.6733,,560.67329,,35,2.20e+06,C,1,1,,,
Ar,2,560.95799,0.00006,560.958055,0.000022,5,,,3/2,1/2,,,
Ar,2,561.1667,0.0008,561.1670,0.0004,2,,,3/2,5/2,,,
Ar,2,561.726,0.0008,561.7261,0.0006,0,,,3/2,5/2,,,
Ar,1,,,561.8014,,,2.1e+05,D,1,1,,,
Ar,1,,,562.0921,,,3.6e+05,D,1,0,,,
Ar,2,562.151,0.0008,562.1515,0.0006,0*,,,5/2,5/2,,,
Ar,2,562.151,0.0008,562.1554,0.0004,0*,,,5/2,7/2,,,
Ar,1,,,562.3770,,,1.4e+05,D,2,2,,,
Ar,2,562.4005,0.0008,562.40210,0.00003,1,,,1/2,3/2,,,
Ar,2,562.56764,0.00013,562.56783,0.00003,10,,,5/2,3/2,,,
Ar,2,563.11568,0.00011,563.115698,0.000019,8,,,3/2,1/2,,,
Ar,2,563.1381,0.0008,563.13984,0.00014,1,,,3/2,5/2,,,
Ar,2,563.4661,0.0008,563.465684,0.000013,2,,,3/2,3/2,,,
Ar,1,,,563.5576,,,9.6e+04,D,1,2,,,
Ar,2,563.58812,0.00006,563.588127,0.000013,13,,,5/2,3/2,,,
Ar,1,,,563.734,,,9.1e+04,D,0,1,,,
Ar,1,,,563.912,,,2.1e+05,D,0,1,,,
Ar,1,,,564.1376,,,8.7e+04,D,1,2,,,
Ar,2,564.2413,0.0008,564.242831,0.000016,2,2.e+05,C,3/2,1/2,,,
Ar,1,,,564.8687,,,1.2e+05,D,2,1,,,
Ar,1,565.0704,,565.07040,,20,3.20e+06,C,1,0,,,
Ar,2,565.368,0.0008,565.36739,0.00003,0,,,3/2,3/2,,,
Ar,2,565.4020,0.0008,565.40233,0.00005,2,,,3/2,5/2,,,
Ar,2,565.44555,0.00014,565.445722,0.000013,8,,,7/2,5/2,,,
Ar,2,565.5236,0.0008,565.52562,0.00005,2,,,3/2,3/2,,,
Ar,1,,,565.9127,,,2.6e+05,D,2,2,,,
Ar,2,566.729,0.0008,566.73051,0.00004,0,,,3/2,5/2,,,
Ar,2,566.996,0.0008,566.999541,0.000016,0,,,5/2,7/2,,,
Ar,2,567.29766,0.00019,567.297723,0.000013,6,,,5/2,3/2,,,
Ar,2,568.1480,0.0008,568.145510,0.000020,2*,,,3/2,1/2,,,
Ar,2,568.1480,0.0008,568.15028,0.00003,2*,,,1/2,1/2,,,
Ar,1,,,568.1899,,,2.0e+05,D,2,3,,,
Ar,1,,,568.3730,,,2.0e+05,D,2,2,,,
Ar,2,569.16630,0.00016,569.16615,0.00005,11,,,3/2,3/2,,,
Ar,2,569.330,0.0008,569.331570,0.000013,0,,,1/2,3/2,,,
Ar,1,,,570.08724,,,5.9e+05,D,2,3,,,
Ar,2,570.43766,0.00007,570.43768,0.00003,5,,,3/2,3/2,,,
Ar,2,570.7215,0.0008,570.722766,0.000017,1,,,1/2,3/2,,,
Ar,2,570.8616,0.0008,570.86269,0.00006,1,,,1/2,1/2,,,
Ar,2,571.1453,0.0008,571.14620,0.00003,1,,,3/2,5/2,,,
Ar,1,,,571.2504,,,8.7e+04,D,0,1,,,
Ar,2,571.6029,0.0008,571.603421,0.000020,1,,,5/2,5/2,,,
Ar,2,572.4325,0.0008,572.432524,0.000013,5,4.e+05,C,3/2,1/2,,,
Ar,2,573.2210,0.0008,573.221156,0.000013,1,,,5/2,5/2,,,
Ar,2,573.2694,0.0008,573.27038,0.00004,1,,,3/2,3/2,,,
Ar,1,573.9520,,573.95195,,10,8.7e+05,D,1,2,,,
Ar,3,574.3147,0.0020,574.31441,0.00019,1,,,1,0,,,
Ar,2,574.32756,0.00007,574.327652,0.000014,4,,,5/2,7/2,,,
Ar,2,574.939,0.0008,574.939612,0.000014,0,,,5/2,5/2,,,
Ar,2,575.354,0.0008,575.35512,0.00005,1,,,7/2,9/2,,,
Ar,2,575.6600,0.0008,575.65986,0.00005,3,,,3/2,1/2,,,
Ar,2,576.6542,0.0008,576.64977,0.00007,2*,,,5/2,7/2,,,
Ar,2,576.6542,0.0008,576.655457,0.000017,2*,,,9/2,7/2,,,
Ar,1,,,577.21143,,,2.0e+05,D,2,3,,,
Ar,2,577.23230,0.00019,577.23212,0.00003,9,,,5/2,5/2,,,
Ar,2,577.318,0.0008,577.317612,0.000024,0h,,,3/2,1/2,,,
Ar,1,,,577.4008,,,1.1e+05,D,2,2,,,
Ar,2,577.4697,0.0008,577.47013,0.00005,1,,,3/2,1/2,,,
Ar,2,577.6374,0.0008,577.638169,0.000014,2,,,1/2,3/2,,,
Ar,2,578.1268,0.0008,578.12718,0.00003,2,,,5/2,5/2,,,
Ar,2,578.235,0.002,578.23472,0.00007,0.5,,,9/2,7/2,,,
Ar,1,,,578.35365,,,8.1e+04,D,1,2,,,
Ar,2,578.6561,0.0008,578.65558,0.00005,4bl,,,3/2,3/2,,,
Ar,2,578.858,0.002,578.858306,0.000010,0,,,5/2,3/2,,,
Ar,1,,,578.94741,,,4.6e+04,D,2,2,,,
Ar,1,,,579.0401,,,3.4e+04,D,2,1,,,
Ar,2,579.97401,0.00007,579.973981,0.000014,3,,,3/2,3/2,,,
Ar,2,580.046,0.002,580.04683,0.00004,1,,,5/2,5/2,,,
Ar,1,,,580.20798,,,4.2e+05,D,2,1,,,
Ar,2,580.7596,0.0008,580.76126,0.00010,1,,,9/2,7/2,,,
Ar,2,581.27604,0.00013,581.275940,0.000024,9,,,5/2,3/2,,,
Ar,2,581.356,0.002,581.36054,0.00007,0.5,,,9/2,7/2,,,
Ar,2,581.6272,0.0008,581.629122,0.000011,2,,,5/2,5/2,,,
Ar,2,582.21291,0.00007,582.212902,0.000014,5,,,3/2,3/2,,,
Ar,2,582.60549,0.00007,582.605517,0.000024,3,,,3/2,1/2,,,
Ar,2,582.8059,0.0008,582.80745,0.00006,3,,,1/2,3/2,,,
Ar,1,583.4263,,583.42636,,5,5.2e+05,C,2,2,,,
Ar,2,583.547,0.002,583.549828,0.000014,0,,,5/2,3/2,,,
Ar,2,583.896,0.002,583.89753,0.00005,1,,,1/2,3/2,,,
Ar,2,584.0048,0.0008,584.00691,0.00003,1,,,1/2,1/2,,,
Ar,1,,,584.3779,,,3.3e+04,D,1,2,,,
Ar,2,584.3781,0.0008,584.377764,0.000011,7,3.8e+04,E,3/2,3/2,,,
Ar,2,584.611,0.002,584.6079,0.0003,0.5p,,,11/2,9/2,,,
Ar,2,585.274,0.002,585.277402,0.000021,0,,,1/2,3/2,,,
Ar,2,585.310,0.002,585.310884,0.000014,2,,,3/2,3/2,,,
Ar,2,585.42728,0.00007,585.426667,0.000014,4,,,5/2,5/2,,,
Ar,1,586.0310,,586.03102,,10,2.85e+05,C,1,1,,,
Ar,2,586.6598,0.0008,586.66170,0.00004,2,,,5/2,5/2,,,
Ar,2,587.0443,0.0008,587.04528,0.00003,4,,,5/2,7/2,,,
Ar,1,588.2624,,588.2624,,15,1.23e+06,C,1,0,,,
Ar,2,588.454,0.002,588.453611,0.000014,0.5,,,3/2,5/2,,,
Ar,2,588.6088,0.0008,588.60975,0.00003,3,,,3/2,5/2,,,
Ar,1,588.8584,,588.85835,,25,1.29e+06,C,3,2,,,
Ar,2,589.416,0.002,589.41748,0.00007,0h*,,,9/2,9/2,,,
Ar,2,589.416,0.002,589.42059,0.00007,0h*,,,9/2,7/2,,,
Ar,2,590.178,0.002,590.18008,0.00007,0,,,7/2,7/2,,,
Ar,2,590.178,0.002,590.18012,0.00007,0,,,7/2,9/2,,,
Ar,2,590.4291,0.002,590.43078,0.00004,2p?,,,9/2,11/2,,,
Ar,2,590.8674,0.0008,590.867599,0.000014,0.5,,,7/2,5/2,,,
Ar,1,591.2085,,591.20850,,50,1.05e+06,C,1,1,,,
Ar,2,591.549,0.002,591.54796,0.00007,0,,,5/2,7/2,,,
Ar,1,,,591.6598,,,5.9e+04,D,2,1,,,
Ar,2,592.308,0.002,592.30988,0.00007,0*,,,7/2,7/2,,,
Ar,2,592.308,0.002,592.30991,0.00007,0*,,,7/2,9/2,,,
Ar,2,592.677,0.002,592.674589,0.000018,0.5,,,3/2,3/2,,,
Ar,1,,,592.7125,,,3.7e+04,D+,3,3,,,
Ar,1,592.8813,,592.88125,,15,1.1e+06,D+,2,1,,,
Ar,2,593.5792,0.0008,593.57980,0.00005,2,,,3/2,3/2,,,
Ar,2,593.6309,0.0008,593.6301,0.0011,1,,,5/2,5/2,,,
Ar,2,593.664,0.002,593.664020,0.000014,1,,,5/2,3/2,,,
Ar,1,,,594.0855,,,1.2e+05,D,0,1,,,
Ar,2,594.1825,0.0008,594.18214,0.00005,4,,,3/2,5/2,,,
Ar,1,594.2669,,594.26682,,5,1.8e+05,D,2,2,,,
Ar,15,594.3879,0.0002,594.38788,0.00021,,,,1,2,M1,,
Ar,1,,,594.3888,,,3.6e+04,D,3,2,,,
Ar,1,,,594.9259,,,1.5e+05,D,1,1,,,
Ar,2,595.0905,0.0008,595.090327,0.000011,6,7.e+04,E,3/2,5/2,,,
Ar,2,595.38303,0.00007,595.38310,0.00003,5,,,3/2,1/2,,,
Ar,2,596.137,0.002,596.138698,0.000015,0,,,3/2,3/2,,,
Ar,2,596.2744,0.0008,596.275754,0.000015,0.5,,,5/2,3/2,,,
Ar,1,,,596.448,,,7.7e+04,D,0,1,,,
Ar,2,596.5031,0.0008,596.50404,0.00005,3,,,3/2,3/2,,,
Ar,1,,,596.8320,,,1.8e+05,D,1,1,,,
Ar,1,,,597.1601,,,1.1e+06,D+,1,0,,,
Ar,2,597.3314,0.0008,597.33180,0.00005,2,,,5/2,3/2,,,
Ar,2,597.59622,0.00007,597.59530,0.00008,5,,,3/2,5/2,,,
Ar,2,597.7995,0.0008,597.80013,0.00003,4,,,5/2,5/2,,,
Ar,1,,,598.1923,,,1.2e+04,D,2,3,,,
Ar,2,598.4454,0.0008,598.44534,0.00003,3,,,5/2,3/2,,,
Ar,2,598.5912,0.0014,598.59137,0.00005,1,,,3/2,5/2,,,
Ar,1,598.7302,,598.73013,,7,1.2e+05,D,3,3,,,
Ar,1,,,598.8144,,,6.1e+04,D,1,2,,,
Ar,2,598.8288,0.0008,598.83075,0.00005,3p?*,,,5/2,5/2,,,
Ar,2,598.8288,0.0008,598.83153,0.00006,3p?*,,,5/2,7/2,,,
Ar,2,598.9339,0.0008,598.93377,0.00004,8,,,5/2,7/2,,,
Ar,2,599.146,0.002,599.144912,0.000011,0.5,,,7/2,5/2,,,
Ar,1,,,599.4692,,,2.6e+04,D,1,2,,,
Ar,1,599.8999,,599.8998,,5,1.4e+05,D,2,2,,,
Ar,2,600.3170,0.0008,600.31857,0.00006,1,,,3/2,1/2,,,
Ar,1,,,600.5725,,,1.4e+05,D+,2,1,,,
Ar,1,,,601.36772,,,1.4e+05,D+,3,2,,,
Ar,2,601.9493,0.0008,601.94965,0.00005,4,,,3/2,1/2,,,
Ar,1,602.5150,,602.5150,,5,9.0e+05,D+,2,1,,,
Ar,2,602.72513,0.00007,602.72517,0.00003,7,,,3/2,1/2,,,
Ar,2,602.8220,0.0008,602.823273,0.000015,1,,,5/2,5/2,,,
Ar,8,602.98,0.08,602.9,0.4,,,,7/2,9/2,,,
Ar,2,603.0844,0.0008,603.08278,0.00004,1l,,,3/2,5/2,,,
Ar,1,603.2127,,603.21270,,70,2.46e+06,C,3,4,,,
Ar,1,604.3223,,604.32232,,35,1.47e+06,C,2,3,,,
Ar,2,604.4468,0.0008,604.44783,0.00009,7,,,3/2,5/2,,,
Ar,2,604.68977,0.00007,604.68967,0.00005,10,,,3/2,1/2,,,
Ar,2,604.90750,0.00007,604.90749,0.00003,7,,,5/2,7/2,,,
Ar,2,605.001,0.002,604.997388,0.000015,0.5h?*,,,5/2,3/2,,,
Ar,2,605.001,0.002,605.000778,0.000015,0.5h*,,,7/2,5/2,,,
Ar,1,605.2723,,605.27226,,10,1.9e+05,D+,1,2,,,
Ar,1,605.9372,,605.93723,,20,4.2e+05,C,1,2,,,
Ar,1,,,606.47502,,,5.8e+04,D,2,3,,,
Ar,2,606.996,0.002,606.997684,0.000015,0,,,5/2,5/2,,,
Ar,2,607.7431,0.0008,607.743032,0.000015,6,4.e+05,C,1/2,1/2,,,
Ar,1,,,608.1244,,,7.5e+04,D,1,1,,,
Ar,2,608.3875,0.0008,608.38770,0.00003,2,,,1/2,1/2,,,
Ar,2,608.4507,0.0008,608.45152,0.00003,2,,,5/2,5/2,,,
Ar,1,,,608.5879,,,9.0e+03,,1,1,,,
Ar,1,,,609.07849,,,3.0e+05,D,0,1,,,
Ar,1,609.8803,,609.88031,,7,5.2e+05,D+,1,1,,,
Ar,1,,,610.1161,,,3.3e+05,D+,1,1,,,
Ar,2,610.19192,0.00007,610.19188,0.00005,4,,,3/2,5/2,,,
Ar,2,610.2765,0.0008,610.274973,0.000012,1,,,7/2,7/2,,,
Ar,2,610.35397,0.00005,610.353914,0.000015,26,1.7e+06,C,1/2,1/2,,,
Ar,1,,,610.4590,,,3.4e+05,D,1,0,,,
Ar,1,610.5635,,610.56348,,10,1.21e+06,C,1,2,,,
Ar,2,610.832,0.002,610.83261,0.00006,0?,,,5/2,3/2,,,
Ar,2,610.915,0.002,610.91548,0.00006,2p,,,5/2,5/2,,,
Ar,2,611.1742,0.0008,611.1744,0.0003,2,,,5/2,5/2,,,
Ar,1,,,611.34657,,,4.7e+04,D+,1,2,,,
Ar,2,611.49232,0.00001,611.492319,0.000015,537,2.00e+07,B+,9/2,7/2,,,
Ar,2,611.8724,0.0008,611.872214,0.000015,4,1.e+05,E,1/2,3/2,,,
Ar,1,,,611.96565,,,5.1e+04,D+,1,1,,,
Ar,2,612.00936,0.00007,612.009384,0.000019,6,,,3/2,1/2,,,
Ar,1,,,612.1879,,,1.3e+04,D,1,2,,,
Ar,2,612.33609,0.00006,612.336163,0.000015,20,9.e+05,C+,7/2,7/2,,,
Ar,2,612.4571,0.0008,612.45831,0.00006,3,,,3/2,1/2,,,
Ar,1,,,612.74159,,,1.1e+05,D+,2,1,,,
Ar,1,,,612.8724,,,8.6e+04,D,1,2,,,
Ar,5,,,613.378,0.003,,4.9e-05,D,0,2,E2,,
Ar,2,613.483,0.002,613.483796,0.000015,0h?,,,1/2,3/2,,,
Ar,2,613.86551,0.00005,613.865544,0.000015,28,1.2e+06,B,5/2,3/2,,,
Ar,2,614.2615,0.0008,614.261098,0.000023,2,,,3/2,3/2,,,
Ar,1,614.5441,,614.54412,,10,7.6e+05,C,2,3,,,
Ar,2,614.646,0.002,614.648409,0.000015,0,,,3/2,3/2,,,
Ar,1,,,615.52382,,,5.1e+05,D,2,1,,,
Ar,1,,,616.51229,,,9.89e+04,C,2,2,,,
Ar,2,616.67835,0.00008,616.67821,0.00010,4,,,3/2,3/2,,,
Ar,2,616.76273,0.00008,616.76267,0.00010,4,,,3/2,5/2,,,
Ar,1,617.0174,,617.01738,,7,5.0e+05,C,2,2,,,
Ar,2,617.22775,0.00001,617.227751,0.000016,407,2.00e+07,A,7/2,5/2,,,
Ar,1,617.3096,,617.3096,,10,6.7e+05,C,1,2,,,
Ar,2,617.4378,0.0008,617.44040,0.00007,3,,,1/2,3/2,,,
Ar,1,,,617.94195,,,6.6e+04,D,2,1,,,
Ar,2,618.3024,0.0008,618.30237,0.00004,2,,,1/2,3/2,,,
Ar,2,618.71350,0.00008,618.71348,0.00005,9,,,3/2,5/2,,,
Ar,2,619.2301,0.0008,619.22958,0.00006,2,,,3/2,3/2,,,
Ar,2,620.11002,0.00008,620.10994,0.00007,9,,,1/2,1/2,,,
Ar,2,620.6463,0.0008,620.645824,0.000016,1,,,3/2,3/2,,,
