element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Type,
C,2,,,1394.247,0.021,,8.46e+06,B,,
C,2,,,1395.645,0.021,,9.38e+06,B,,
C,1,,,1399.34711,0.00004,,4.3e+04,C,,
C,1,,,1410.66810,0.00006,,2.3e+04,D,,
C,1,,,1411.25273,0.00010,,3.1e+04,D,,
C,1,,,1413.60199,0.00008,,2.3e+04,D,,
C,1,,,1413.864,0.006,,4.5e+04,D,,
C,1,,,1415.5,0.3,,3.2e+04,D,,
C,1,,,1415.747,0.006,,8.e+03,D,,
C,1,,,1416.1367,0.0010,,5.1e+05,C,,
C,1,,,1416.93311,0.00006,,7.e+04,D,,
C,1,,,1417.472,0.006,,9.e+04,D,,
C,1,,,1418.028,0.004,,3.2e+02,D,,
C,1,,,1419.534,0.006,,2.4e+04,D,,
C,1,,,1419.89314,0.00008,,3.8e+04,D,,
C,1,,,1421.828,0.004,,5.e+03,D,,
C,1,,,1428.601,0.004,,2.6e+04,D,,
C,1,,,1430.088,0.004,,1.3e+04,D,,
C,1,1430.68407,0.00023,1430.68382,0.00006,33000,6.1e+05,C,,
C,4,,,1433.07,,,7.15e+06,A,,
C,1,,,1433.117,0.006,,9.e+03,D,,
C,1,1433.218,0.007,1433.22560,0.00006,150000bl,3.9e+05,C,,
C,1,,,1433.953,0.004,,6.e+04,D,,
C,1,,,1434.058,0.004,,6.e+03,D,,
C,4,,,1435.77,,,7.11e+06,A,,
C,1,,,1437.44477,0.00005,,2.5e+04,C,,
C,1,,,1437.86,0.03,,6.e+04,D,,
C,1,,,1437.944,0.004,,8.e+04,D,,
C,1,1439.96615,0.00006,1439.96607,0.00004,870000q,9.9e+06,B,,
C,1,,,1439.998,0.006,,7.e+04,D,,
C,1,1440.32732,0.00004,1440.32728,0.00004,350000,6.9e+06,B,,
C,1,,,1440.842,0.004,,1.3e+04,D,,
C,1,,,1441.331,0.003,,1.4e+05,D,,
C,1,,,1441.77,0.03,,2.1e+04,D,,
C,1,1442.012806,0.000022,1442.012806,0.000020,1500000,1.23e+07,B,,
C,1,,,1442.828,0.005,,5.e+05,D,,
C,1,1442.90333,0.00010,1442.90347,0.00005,290000D,4.8e+06,B,,
C,1,,,1443.439,0.010,,2.3e+05,D,,
C,1,,,1443.488,0.010,,1.9e+05,D,,
C,1,1444.22523,0.00015,1444.22508,0.00004,260000,2.8e+06,B,,
C,1,,,1444.872,0.004,,4.6e+05,D,,
C,1,,,1445.257,0.003,,4.1e+05,D,,
C,1,,,1446.336,0.008,,2.0e+05,D,,
C,1,,,1446.74842,0.00008,,3.9e+03,D,,
C,1,1447.172,0.007,1447.17989,0.00005,150000bl,2.8e+05,B,,
C,1,,,1447.425,0.010,,3.5e+04,D,,
C,3,,,1447.61,,,2.78e+06,B,,
C,1,,,1449.71357,0.00008,,6.e+04,D,,
C,1,,,1449.83446,0.00011,,1.0e+05,D,,
C,1,1451.94955,0.00006,1451.94956,0.00006,68000,3.3e+05,D,,
C,1,1452.81231,0.00008,1452.81229,0.00008,63000,2.9e+05,D,,
C,1,,,1453.346,0.008,,2.5e+04,D,,
C,1,,,1453.905,0.006,,3.9e+05,D,,
C,1,1454.249519,0.000022,1454.249525,0.000022,9500000,8.6e+06,B,,
C,1,,,1454.445,0.011,,1.0e+03,D,,
C,1,1455.161,0.006,1455.1668,0.0011,2700bl,5.2e+05,B,,
C,1,,,1455.393,0.006,,8.3e+04,C,,
C,1,,,1460.489,0.006,,1.3e+05,C,,
C,1,,,1462.2526,0.0004,,5.e+03,D,,
C,1,1462.8398,0.0006,1462.83875,0.00005,24000bl,2.1e+05,C,,
C,1,,,1462.950,0.004,,4.1e+03,D,,
C,1,,,1463.651,0.003,,3.0e+03,D,,
C,1,1463.6990,0.0017,1463.70087,0.00004,100000,4.8e+05,C,,
C,1,,,1466.178,0.003,,2.2e+03,D,,
C,1,,,1467.23434,0.00005,,4.4e+04,C,,
C,1,,,1469.689,0.004,,1.3e+03,D,,
C,3,,,1472.79,,,3.92e+06,C+,,
C,3,,,1472.79,,,4.37e+05,C+,,
C,3,,,1472.79,,,8.80e+03,C+,,
C,3,,,1472.85,,,3.48e+06,C+,,
C,3,,,1472.85,,,3.12e+05,C+,,
C,1,,,1472.947,0.003,,1.5e+02,D,,
C,3,,,1472.95,,,3.60e+06,C+,,
C,1,,,1473.2386,0.0004,,6.e+02,D,,
C,1,1473.8325,0.0006,1473.83366,0.00004,34000bl,2.31e+05,B,,
C,1,,,1476.8184,0.0004,,2.1e+04,D,,
C,1,1477.9592,0.0008,1477.96094,0.00006,15000p,3.8e+05,B,,
C,1,1478.29561,0.00007,1478.29567,0.00003,130000,1.38e+06,B,,
C,1,1480.67333,0.00022,1480.67364,0.00004,15000,3.9e+05,B,,
C,1,,,1480.787,0.004,,3.0e+04,D,,
C,1,1483.2592,0.0004,1483.25992,0.00007,13000p,1.33e+06,B,,
C,1,,,1483.3,0.4,,9.7e+04,C,,
C,1,,,1483.524,0.007,,9.7e+04,C,,
C,1,,,1484.095,0.004,,2.6e+05,D,,
C,1,1484.3672,0.0004,1484.3673,0.0004,12000,2.4e+05,D,,
C,1,,,1484.404,0.004,,2.3e+05,D,,
C,1,1485.17702,0.00024,1485.17723,0.00003,31000,6.4e+05,B,,
C,1,,,1485.752,0.007,,4.2e+04,C,,
C,1,,,1486.029,0.004,,9.6e+04,C,,
C,1,,,1497.1893,0.0004,,4.6e+03,D,,
C,1,,,1499.5743,0.0004,,3.6e+04,D,,
C,4,,,1499.99,,,2.85e+06,B,,
C,4,,,1500.24,,,2.85e+06,B,,
C,1,,,1501.791,0.004,,6.e+03,D,,
C,1,,,1503.643,0.005,,1.7e+05,C,,
C,1,,,1504.986,0.004,,2.8e+04,D,,
C,1,,,1505.193,0.004,,3.0e+04,D,,
C,1,,,1507.396,0.004,,6.e+03,D,,
C,1,,,1508.403,0.004,,1.0e+04,D,,
C,1,,,1511.641,0.003,,1.7e+05,C,,
C,1,,,1513.287,0.005,,1.7e+05,C,,
C,3,,,1523.13,,,3.28e+06,B,,
C,3,,,1523.32,,,9.84e+06,B,,
C,3,,,1523.56,,,1.64e+07,B,,
C,1,,,1530.301,0.007,,9.e+04,D,,
C,1,,,1533.5,0.4,,2.7e+05,D,,
C,1,,,1533.766,0.007,,7.e+04,D,,
C,1,1534.299,0.007,1534.29540,0.00007,5700bl,,,,
C,1,,,1535.4024,0.0004,,1.1e+05,C,,
C,1,,,1536.444,0.004,,7.e+04,D,,
C,1,,,1538.071,0.007,,1.1e+05,D,,
C,1,,,1540.764,0.004,,2.0e+05,D,,
C,1,,,1550.613,0.005,,5.e+04,D,,
C,1,,,1554.030,0.007,,7.e+04,D,,
C,1,,,1555.013,0.005,,1.6e+04,D,,
C,1,,,1555.280,0.005,,4.3e+04,D,,
C,1,,,1556.17,0.03,,3.6e+04,D,,
C,1,,,1559.707,0.005,,1.3e+05,D,,
C,1,,,1559.75,0.03,,2.7e+04,D,,
C,1,,,1560.238,0.004,,6.e+04,D,,
C,1,,,1563.839,0.004,,4.2e+04,D,,
C,1,,,1564.21,0.03,,1.8e+03,D,,
C,1,,,1565.211,0.007,,2.5e+04,D,,
C,1,,,1565.601,0.006,,1.7e+05,D,,
C,1,,,1568.315,0.004,,7.e+04,D,,
C,1,1572.73506,0.00020,1572.73529,0.00007,32000,1.1e+06,C,,
C,1,1578.44994,0.00017,1578.45012,0.00008,31000,1.4e+06,C,,
C,1,1578.4888,0.0003,1578.48896,0.00005,32000,7.1e+05,C,,
C,1,1585.26055,0.00018,1585.26037,0.00005,57000q,2.1e+06,C,,
C,2,,,1586.84,0.04,,2.46e+06,B,,
C,1,,,1588.27398,0.00005,m,,,,
C,2,,,1591.46,0.04,,2.93e+06,B,,
C,2,,,1591.63,0.04,,4.88e+05,B,,
C,1,1600.4868,0.0003,1600.48711,0.00008,160000q,6.4e+06,C,,
C,1,,,1602.14163,0.00008,,2.5e+05,C,,
C,1,1602.17002,0.00003,1602.17001,0.00003,150000,6.2e+06,C,,
C,3,,,1622.12,,,1.17e+07,B,,
C,1,1633.3915,0.0003,1633.39113,0.00008,33000,6.1e+05,C,,
C,1,1641.57315,0.00011,1641.57335,0.00007,35000,2.8e+05,D,,
C,1,1641.92173,0.00003,1641.921694,0.000026,120000,1.0e+06,D,,
C,1,1646.50579,0.00014,1646.50583,0.00008,24000,2.9e+05,D,,
C,1,1646.85606,0.00011,1646.85626,0.00005,44000,6.e+05,D,,
C,1,1647.09396,0.00011,1647.09391,0.00008,20000,3.7e+05,D,,
C,1,,,1649.630,0.005,,1.2e+05,C,,
C,1,1650.51718,0.00011,1650.51710,0.00008,22000,1.3e+06,D,,
C,1,,,1655.978,0.008,,2.0e+04,D,,
C,1,,,1660.738,0.004,,2.2e+05,C,,
C,2,,,1672.660,0.022,,1.02e+07,B,,
C,2,,,1674.728,0.022,,2.04e+07,B,,
C,1,1685.5005,0.0007,1685.50171,0.00014,19000,1.2e+06,C,,
C,1,,,1686.291,0.004,m(P I),1.3e+06,D,,
C,1,1688.8219,0.0003,1688.82148,0.00009,25000,1.1e+06,C,,
C,1,1688.8530,0.0005,1688.85383,0.00011,9400,8.3e+05,C,,
C,1,1689.03857,0.00003,1689.03856,0.00003,760000,1.24e+07,B,,
C,5,,,1694.4,0.7,,5.083e+05,AA,,
C,5,,,1694.7,0.7,,2.823e+05,AA,,
C,5,,,1695.1,0.7,,3.761e+05,AA,,
C,1,1695.4128,0.0006,1695.41285,0.00009,11000,5.1e+05,C,,
C,1,,,1696.52064,0.00009,,1.2e+04,D,,
C,1,,,1697.80858,0.00009,,2.9e+05,C,,
C,1,,,1697.84128,0.00012,,4.6e+04,C,,
C,1,,,1698.80994,0.00012,,3.8e+03,D,,
C,2,,,1699.97,0.04,,9.79e+06,B+,,
C,2,,,1700.03,0.04,,1.05e+07,B+,,
C,2,,,1700.04,0.04,,7.11e+05,B,,
C,1,,,1700.76580,0.00012,,6.e+03,D,,
C,5,,,1702.7,0.7,,6.680e+05,AA,,
C,1,,,1703.06658,0.00015,,3.8e+03,D,,
C,1,,,1704.33797,0.00015,,5.e+03,D,,
C,1,,,1704.47043,0.00009,,1.4e+05,C,,
C,1,1704.51561,0.00009,1704.51572,0.00004,51000,2.1e+06,C,,
C,1,,,1704.884,0.009,,4.4e+04,C,,
C,5,,,1706.0,0.7,,1.660e+05,AA,,
C,5,,,1706.3,0.7,,1.844e+04,AA,,
C,1,,,1707.858,0.005,,6.e+04,D,,
C,1,1708.6250,0.0008,1708.62462,0.00009,3800,1.0e+05,D,,
C,1,,,1708.686,0.009,,1.5e+04,D,,
C,1,1709.0014,0.0008,1709.00200,0.00004,3900,6.e+04,D,,
C,1,1709.2573,0.0005,1709.25793,0.00009,6400,4.5e+04,D,,
C,1,,,1712.63718,0.00012,,8.1e+04,C,,
C,1,,,1712.67045,0.00012,,3.4e+04,C,,
C,1,,,1717.47675,0.00009,,1.9e+04,C,,
C,1,,,1719.41614,0.00009,,4.0e+04,C,,
C,1,1719.456,0.008,1719.46223,0.00007,7100bl,4.8e+04,C,,
C,1,1722.7751,0.0014,1722.77595,0.00009,2300,1.5e+05,C,,
C,1,1723.44899,0.00015,1723.44885,0.00012,120000q,4.9e+06,C,,
C,1,,,1724.29415,0.00009,,4.5e+04,C,,
C,1,1724.331,0.008,1724.34050,0.00006,6400bl,8.1e+03,C,,
C,1,1727.50021,0.00003,1727.50022,0.00003,160000,8.8e+06,C,,
C,1,1730.169,0.008,1730.19534,0.00009,48000bl(Fe),5.9e+04,C,,
C,1,,,1732.12906,0.00008,,4.0e+04,C,,
C,1,1732.1611,0.0005,1732.16223,0.00005,61000q,4.4e+05,C,,
C,1,1732.34283,0.00018,1732.34307,0.00015,100000,4.4e+06,C,,
C,1,1732.42424,0.00018,1732.42427,0.00006,24000,1.5e+06,C,,
C,1,1733.7381,0.0004,1733.73838,0.00012,11000,4.0e+05,C,,
C,1,1733.85771,0.00003,1733.85771,0.00003,390000,1.6e+07,C,,
C,1,1734.6409,0.0013,1734.64071,0.00005,4800,1.4e+05,C,,
C,1,,,1740.79517,0.00012,,7.0e+03,C,,
C,1,1740.8287,0.0007,1740.82954,0.00015,12000,1.6e+06,C,,
C,1,,,1741.460,0.007,,4.0e+04,D,,
C,1,,,1742.578,0.004,,1.0e+04,D,,
C,1,1742.7399,0.0012,1742.73940,0.00015,59000bl,1.8e+06,C,,
C,1,1742.809,0.008,1742.82158,0.00007,16000u,6.3e+04,C,,
C,1,1744.85720,0.00012,1744.85741,0.00005,360000q,7.5e+06,B+,,
C,1,1745.0905,0.0003,1745.08992,0.00009,13000,9.2e+05,C,,
C,1,1745.1242,0.0007,1745.12446,0.00012,6100,6.8e+05,C,,
C,1,1745.59791,0.00015,1745.59763,0.00009,120000q,6.0e+06,C,,
C,1,,,1746.4723,0.0006,,4.0e+02,D,,
C,1,1747.5657,0.0003,1747.56595,0.00009,15000,1.0e+06,C,,
C,1,1747.5996,0.0003,1747.59972,0.00006,15000,4.7e+05,C,,
C,1,1747.802,0.008,1747.79933,0.00012,92000,1.0e+05,C,,
C,1,,,1748.319,0.004,,3.0e+04,D,,
C,1,1748.3308,0.0018,1748.33089,0.00009,3500,2.4e+05,C,,
C,1,1750.56354,0.00012,1750.56439,0.00006,170000p,6.4e+06,C,,
C,1,,,1750.62554,0.00009,,1.7e+04,C,,
C,1,1751.608,0.008,1751.59279,0.00007,150000bl(Fe),2.3e+04,C,,
C,1,1752.1296,0.0009,1752.12875,0.00009,38000q,1.9e+06,C,,
C,1,1752.1764,0.0007,1752.17661,0.00006,5400,1.9e+05,C,,
C,1,,,1752.2393,0.0006,,6.e+03,D,,
C,1,,,1752.60523,0.00009,,1.1e+05,C,,
C,1,1752.6393,0.00025,1752.63919,0.00006,11000,7.4e+05,C,,
C,1,1754.5222,0.0009,1754.51988,0.00012,10000q,4.1e+05,C,,
C,1,1755.0944,0.0010,1755.09317,0.00009,12000D,1.0e+06,C,,
C,1,,,1755.12811,0.00015,,2.3e+05,C,,
C,1,1755.3951,0.0011,1755.39594,0.00009,5900,2.8e+05,C,,
C,1,1755.44393,0.00009,1755.44398,0.00004,64000,2.9e+06,C,,
C,1,1759.239,0.008,1759.22249,0.00009,15000bl(Fe),5.8e+05,C,,
C,1,1760.52416,0.00009,1760.52411,0.00006,62000,2.9e+06,C,,
C,1,1761.1803,0.0006,1761.18125,0.00005,14000,4.7e+05,C,,
C,1,,,1761.24314,0.00009,,1.8e+04,C,,
C,1,,,1761.9020,0.0006,,5.e+04,D,,
C,1,1762.21305,0.00012,1762.21309,0.00009,36000,2.0e+06,C,,
C,1,,,1762.5376,0.0006,,3.3e+04,D,,
C,1,,,1763.28130,0.00006,,2.6e+04,C,,
C,1,1763.7380,0.0004,1763.73855,0.00016,140000q,5.2e+06,C,,
C,1,1763.8224,0.0003,1763.82272,0.00007,13000,5.4e+05,C,,
C,1,1767.2147,0.0008,1767.21300,0.00005,30000bl,3.2e+04,B,,
C,1,,,1768.47092,0.00009,m,4.5e+03,B,,
C,1,,,1772.710,0.006,,1.2e+04,D,,
C,1,,,1775.209,0.006,,3.7e+04,D,,
C,1,1776.89404,0.00003,1776.89403,0.00003,120000,1.1e+07,C,,
C,1,,,1777.452,0.005,,1.4e+03,D,,
C,1,1777.6954,0.0008,1777.69767,0.00007,7000,6.3e+03,B,,
C,1,1778.13084,0.00022,1778.13084,0.00022,15000,2.9e+05,B,,
C,1,1778.614,0.008,1778.62416,0.00016,13000,5.6e+03,B,,
C,1,1778.969,0.009,1778.97057,0.00009,25000bl,2.39e+04,B,,
C,1,1779.32375,0.00010,1779.32382,0.00010,54000,2.7e+06,C,,
C,1,,,1779.965,0.005,,2.0e+04,D,,
C,1,,,1781.354,0.005,,2.7e+04,D,,
C,1,1781.3696,0.0004,1781.36898,0.00010,32000,1.5e+06,C,,
C,1,1781.40405,0.00003,1781.40406,0.00003,99000,6.2e+06,C,,
C,1,1782.62991,0.00003,1782.62991,0.00003,140000,7.6e+06,C,,
C,1,1782.6918,0.0013,1782.69332,0.00010,11000q,5.3e+05,C,,
C,1,,,1783.006,0.005,,3.5e+04,D,,
C,2,,,1783.23,0.03,,9.64e+06,B,,
C,1,,,1783.69634,0.00007,,6.6e+04,C,,
C,1,,,1784.74624,0.00010,,2.6e+04,C,,
C,1,1784.7813,0.0016,1784.78146,0.00006,3800,2.3e+05,C,,
C,2,,,1785.29,0.04,,1.15e+07,B,,
C,2,,,1785.35,0.04,,1.92e+06,B,,
C,1,1785.3521,0.0016,1785.35590,0.00019,11000bl,2.6e+04,B,,
C,1,1785.706,0.008,1785.70494,0.00010,9200,9.4e+03,B,,
C,1,,,1786.330,0.013,,2.6e+04,D,,
C,1,,,1788.94645,0.00007,,4.3e+03,C,,
C,1,,,1789.017,0.005,,1.6e+05,D,,
C,1,,,1789.325,0.005,,1.0e+04,D,,
C,1,,,1791.596,0.010,,1.7e+05,D,,
C,1,,,1791.79371,0.00010,,2.2e+05,C,,
C,1,1791.84019,0.00006,1791.84020,0.00004,75000,7.e+05,D,,
C,1,,,1792.152,0.006,,2.5e+04,D,,
C,1,,,1795.379,0.005,,1.6e+05,D,,
C,1,1795.919,0.007,1795.91385,0.00010,31000,5.1e+05,C,,
C,1,,,1796.19646,0.00007,,4.0e+03,C,,
C,1,1796.638,0.008,1796.61352,0.00010,28000bl(Fe),1.2e+05,C,,
C,1,,,1797.034,0.013,,2.0e+05,D,,
C,1,,,1797.666,0.010,,6.e+04,D,,
C,1,,,1799.753,0.006,,3.6e+04,D,,
C,1,,,1801.569,0.004,,2.6e+05,D,,
C,1,1802.1893,0.0017,1802.19081,0.00008,54000q,6.e+05,D,,
C,1,1802.61051,0.00016,1802.61066,0.00005,14000,1.6e+05,D,,
C,1,1803.065,0.008,1803.06214,0.00006,28000bl,6.5e+04,C,,
C,1,1803.48198,0.00023,1803.48239,0.00010,44000bl,3.8e+05,C,,
C,1,,,1804.717,0.007,,1.0e+06,D,,
C,1,,,1805.41749,0.00007,,6.3e+02,C,,
C,1,,,1806.113,0.010,,6.e+05,D,,
C,1,,,1806.192,0.006,,9.e+05,D,,
C,1,1806.2699,0.0015,1806.2698,0.0016,8500,7.e+05,D,,
C,1,1807.717,0.007,1807.706,0.004,2700,8.e+05,D,,
C,1,1808.3332,0.0005,1808.33228,0.00010,16000q,2.9e+05,D,,
C,1,1808.764,0.009,1808.75499,0.00007,13000bl,1.6e+04,D,,
C,1,1809.04165,0.00013,1809.04167,0.00010,31000,4.3e+05,D,,
C,1,1809.1668,0.0005,1809.1668,0.0005,7200,6.e+05,D,,
C,1,,,1812.281,0.010,,1.1e+05,D,,
C,1,1813.97785,0.00007,1813.97782,0.00004,100000,4.0e+05,C,,
C,1,,,1815.44128,0.00010,,4.2e+04,C,,
C,1,1815.6935,0.0005,1815.69214,0.00007,9800,6.2e+04,C,,
C,2,,,1819.96,0.05,,1.71e+07,B+,,
C,2,,,1819.98,0.05,,1.77e+07,B+,,
C,2,,,1819.99,0.05,,6.40e+05,B,,
C,1,,,1820.1472,0.0005,,8.e+04,D,,
C,1,1822.11526,0.00017,1822.11543,0.00013,150000q,9.8e+06,C,,
C,1,,,1823.06031,0.00010,,4.0e+04,C,,
C,1,1823.121,0.009,1823.11212,0.00008,13000bl,1.5e+05,C,,
C,1,,,1823.300,0.010,,3.1e+03,D,,
C,2,,,1823.62,0.07,,3.e+02,E,,
C,2,,,1823.94,0.10,,3.e+02,E,,
C,1,1832.0612,0.0004,1832.06012,0.00017,110000q,4.3e+06,C,,
C,1,1832.1502,0.0012,1832.15093,0.00008,7300,3.4e+05,C,,
C,2,,,1844.85,0.05,,3.57e+06,B,,
C,2,,,1844.86,0.05,,3.70e+06,B,,
C,2,,,1844.86,0.05,,1.32e+05,B,,
C,1,,,1845.153,0.008,,2.9e+05,C,,
C,1,,,1845.883,0.014,,1.9e+04,D,,
C,1,,,1846.408,0.005,,2.9e+05,C,,
C,1,,,1850.7809,0.0007,,2.9e+05,C,,
C,1,1852.4531,0.0004,1852.45187,0.00008,28000p,9.9e+05,C,,
C,1,1852.5202,0.0008,1852.52034,0.00010,9600,5.7e+05,C,,
C,3,,,1852.96,,,3.89e+06,B,,
C,3,,,1853.10,,,9.71e+05,B,,
C,3,,,1853.15,,,1.08e+05,B,,
C,2,,,1854.41,0.05,,2.59e+07,B,,
C,2,,,1854.43,0.05,,5.89e+05,B,,
C,2,,,1854.43,0.05,,2.65e+07,B,,
C,1,,,1854.73733,0.00010,,3.6e+03,C,,
C,1,1854.7745,0.0008,1854.77536,0.00006,14000,5.7e+05,C,,
C,3,,,1861.97,,,2.87e+06,B,,
C,3,,,1862.02,,,1.60e+06,B,,
C,3,,,1866.99,,,2.11e+06,B,,
C,1,,,1871.13833,0.00011,,3.6e+03,C,,
C,3,,,1872.49,,,1.06e+06,B,,
C,2,,,1875.28,0.06,,4.e+02,E,,
C,2,,,1875.28,0.06,,2.2e+04,D+,,
C,2,,,1875.29,0.06,,2.2e+04,D+,,
C,1,,,1883.12096,0.00011,,5.9e+03,C,,
C,1,,,1883.89025,0.00011,,1.9e+03,C,,
C,1,1884.44610,0.00018,1884.44638,0.00011,48000q,4.2e+06,C,,
C,1,,,1884.48666,0.00018,,3.3e+03,C,,
C,3,,,1884.55,,,7.81e+05,B,,
C,2,,,1885.15,0.05,,5.8e+03,C,,
C,2,,,1885.16,0.05,,2.20e+05,B,,
C,2,,,1885.17,0.05,,2.14e+05,B,,
C,3,,,1886.26,,,2.60e+05,B,,
C,2,,,1889.661,0.011,,6.95e+06,B,,
C,3,,,1890.77,,,3.76e+06,B,,
C,2,,,1892.043,0.011,,6.92e+06,B,,
C,3,,,1892.48,,,5.71e+05,B,,
C,1,1892.65708,0.00014,1892.65693,0.00011,64000,5.1e+06,C,,
C,3,,,1893.29,,,4.28e+05,B,,
C,3,,,1895.01,,,2.85e+04,B,,
C,1,,,1897.216,0.011,,6.e+04,D,,
C,1,,,1898.976,0.006,,3.6e+05,C,,
C,4,,,1900.98,,,5.93e+06,B,,
C,4,,,1901.56,,,1.18e+07,B,,
C,1,,,1912.772,0.004,,3.6e+05,C,,
C,2,,,1915.024,0.018,,3.18e+06,B,,
C,2,,,1915.630,0.011,,5.30e+06,B,,
C,1,,,1916.322,0.007,,3.5e+05,C,,
C,1,,,1919.432,0.005,,2.1e+05,D,,
C,2,,,1919.813,0.011,,7.36e+06,B,,
C,2,,,1919.83,0.04,,6.16e+06,B,,
C,1,,,1923.521,0.009,,6.e+05,D,,
C,2,,,1923.906,0.019,,3.83e+06,B,,
C,1,,,1924.886,0.005,,1.6e+05,D,,
C,1,1926.8242,0.0013,1926.82136,0.00015,7800,4.4e+05,C,,
C,1,,,1929.6386,0.0007,,1.6e+05,D,,
C,1,,,1931.671,0.005,,2.6e+05,D,,
C,2,,,1932.602,0.011,,2.06e+06,B,,
C,1,1936.4577,0.0008,1936.4577,0.0008,9800,5.e+05,D,,
C,2,,,1952.98,0.06,,5.5e+04,D+,,
C,2,,,1953.01,0.06,,1.12e+06,B,,
C,2,,,1953.24,0.07,,1.18e+06,B,,
C,1,,,1964.595,0.015,,1.0e+02,D,,
C,1,,,1969.954,0.016,,3.5e+03,D,,
C,1,1972.19922,0.00004,1972.19922,0.00004,84000,1.88e+06,B+,,
C,1,,,1974.335,0.007,,2.1e+05,C,,
C,1,,,1978.179,0.016,,2.7e+05,C,,
C,1,,,1979.075,0.012,,1.5e+05,C,,
C,1,,,1981.474,0.007,,6.8e+04,C,,
C,1,,,1982.087,0.007,,7.e+04,D,,
C,1,,,1982.237,0.016,,4.4e+04,D,,
C,1,,,1983.0,2.0,,5.e+03,D,,
C,1,,,1984.556,0.016,,4.0e+04,D,,
C,1,,,1984.874,0.012,,1.1e+05,C,,
C,1,,,1988.4,2.0,,3.8e+04,D,,
C,1,,,1989.282,0.007,,2.0e+05,D,,
C,1,,,1991.252,0.004,,9.e+04,D,,
C,1,,,1992.089,0.012,,7.5e+03,C,,
C,1,,,1997.121,0.004,,7.e+04,D,,
